4096,113.066666666667,4.00803790102987,12,6.82102985895468,0.348836339363758,0.860138416804674
8192,204.9,9.9701277963656,13,7.67877617412388,0.539045362815519,0.032
16384,197,108.378328410091,14,7.62205181945638,6.0495442555469,-4.0116555640446
32768,275.233333333333,20.3125293987409,15,8.10451139427155,0.862907717461802,0.64
65536,470.033333333333,45.4361874108819,16,8.87661926173407,1.23792791332496,0
131072,902.9,27.3701952168211,17,9.81842240174108,0.429392538059126,0
262144,1725.33333333333,69.5236666890136,18,10.7526594012714,0.625100842485782,0
524288,3429.66666666667,612.783718009439,19,11.7438526506474,3.02719527835921,0
1048576,6781.73333333333,170.378065071391,20,12.7274383414758,0.461305373774388,0
2097152,14091.8,1071.5289237733,21,13.782568283973,1.51196632821229,0
4194304,28771.5666666667,1557.01608264308,22,14.8123561602614,1.15645376074344,0
8388608,56549.3333333333,1557.35782731486,23,15.7872223957652,0.627250746060696,0
16777216,108697.933333333,2864.67713693019,24,16.7299649851967,0.636097906097387,0
33554432,214327.833333333,2232.00866830806,25,17.709459689848,0.266070762015468,0
67108864,451962.366666667,11584.7396157345,26,18.7858431238832,0.694687097859029,0
